model,primary_failed_part,mileage,age,date,claims_count
Ariya,HV Battery,48962.2,6.66,2025-04-13,0
Ariya,HV Battery,46819.5,7.22,2025-06-23,1
Ariya,HV Battery,46662.5,7.52,2025-05-18,0
Ariya,HV Battery,47411.2,6.06,2025-03-26,0
Ariya,HV Battery,47844.2,6.78,2025-01-08,0
Ariya,HV Battery,49080.9,6.87,2025-01-30,0
Ariya,HV Battery,45788.3,6.24,2025-03-08,1
Ariya,HV Battery,45625.6,6.37,2025-02-15,0
Ariya,HV Battery,44769.2,6.85,2025-05-29,1
Ariya,HV Battery,49957.3,6.78,2025-03-09,0
Ariya,HV Battery,43350.5,6.8,2025-01-10,1
Ariya,HV Battery,48866.2,6.45,2025-01-28,1
Ariya,HV Battery,45798.5,6.65,2025-06-02,1
Ariya,HV Battery,44298.0,6.87,2025-04-22,0
Ariya,HV Battery,45828.7,6.79,2025-03-30,0
Ariya,HV Battery,44061.5,6.5,2025-03-22,0
Ariya,HV Battery,47772.9,6.53,2025-04-22,1
Ariya,HV Battery,50088.8,6.52,2025-06-05,0
Ariya,HV Battery,46625.5,6.96,2025-05-11,0
Ariya,HV Battery,42837.6,6.06,2025-01-30,1
Ariya,HV Battery,42590.3,7.07,2025-04-09,0
Ariya,HV Battery,44835.3,7.5,2025-05-28,1
Ariya,HV Battery,44806.7,6.71,2025-02-18,0
Ariya,HV Battery,49662.6,7.32,2025-03-07,0
Ariya,HV Battery,50860.0,7.05,2025-01-12,1
Ariya,HV Battery,48468.3,6.85,2025-04-22,0
Ariya,HV Battery,47901.9,6.47,2025-01-01,1
Ariya,HV Battery,44221.2,6.65,2025-05-14,0
Ariya,HV Battery,45715.2,6.5,2025-05-18,0
Ariya,HV Battery,47712.9,6.97,2025-06-25,1
Ariya,HV Battery,46311.3,7.14,2025-06-21,1
Ariya,HV Battery,43475.5,6.59,2025-02-20,1
Ariya,HV Battery,44455.0,6.03,2025-04-04,0
Ariya,HV Battery,45916.9,6.61,2025-04-21,1
Ariya,HV Battery,49596.6,6.86,2025-01-18,0
Ariya,HV Battery,43746.4,7.27,2025-06-20,0
Ariya,HV Battery,48922.4,6.84,2025-03-26,1
Ariya,HV Battery,45585.4,6.33,2025-06-09,0
Ariya,HV Battery,45249.4,7.01,2025-03-22,1
Ariya,HV Battery,50452.2,7.16,2025-06-19,0
Ariya,HV Battery,44980.5,6.28,2025-02-01,0
Ariya,HV Battery,46432.3,6.06,2025-03-18,1
Ariya,HV Battery,46852.5,6.6,2025-05-10,1
Ariya,HV Battery,45033.1,6.12,2025-03-21,1
Ariya,HV Battery,47291.5,6.47,2025-06-20,1
Ariya,HV Battery,43410.4,5.69,2025-04-15,1
Ariya,HV Battery,46044.1,7.24,2025-03-25,1
Ariya,HV Battery,49937.3,6.5,2025-04-14,1
Ariya,HV Battery,44719.2,6.81,2025-06-28,0
Ariya,HV Battery,43805.8,6.75,2025-03-17,0
Ariya,HV Battery,47873.6,7.06,2025-05-22,0
Ariya,HV Battery,45876.6,6.58,2025-02-02,1
Ariya,HV Battery,44083.4,6.38,2025-02-19,1
Ariya,HV Battery,45585.4,6.77,2025-04-18,0
Ariya,HV Battery,48213.7,6.38,2025-06-20,1
Ariya,HV Battery,49548.7,6.56,2025-04-08,1
Ariya,HV Battery,46058.2,6.4,2025-06-23,0
Ariya,HV Battery,40518.7,6.94,2025-02-14,1
Ariya,HV Battery,47806.2,6.56,2025-06-07,1
Ariya,HV Battery,46261.9,6.82,2025-05-26,0
Ariya,HV Battery,42505.2,6.47,2025-03-19,1
Ariya,HV Battery,47938.6,6.23,2025-04-14,0
Ariya,HV Battery,46784.3,6.2,2025-05-21,1
Ariya,HV Battery,47182.8,6.64,2025-01-01,1
Ariya,HV Battery,42384.0,7.04,2025-03-19,1
Ariya,HV Battery,44414.0,6.38,2025-03-15,0
Ariya,HV Battery,46569.9,7.03,2025-02-23,1
Ariya,HV Battery,43765.6,6.67,2025-04-21,1
Ariya,HV Battery,47096.1,6.88,2025-05-29,0
Ariya,HV Battery,46514.3,6.53,2025-06-05,1
Ariya,HV Battery,44199.6,6.68,2025-06-17,0
Ariya,HV Battery,43635.8,5.68,2025-03-24,1
Ariya,HV Battery,47113.9,6.95,2025-04-30,0
Ariya,HV Battery,40660.1,6.31,2025-04-24,0
Ariya,HV Battery,47534.9,7.33,2025-04-24,0
Ariya,HV Battery,46155.4,6.41,2025-06-22,1
Ariya,HV Battery,45685.9,7.11,2025-02-24,0
Ariya,HV Battery,44618.3,6.38,2025-05-11,1
Ariya,HV Battery,44994.6,6.33,2025-05-02,0
Ariya,HV Battery,46390.3,7.19,2025-02-13,0
Ariya,HV Battery,46852.3,6.57,2025-06-18,1
Ariya,HV Battery,45434.8,6.13,2025-01-22,1
Ariya,HV Battery,48143.4,6.62,2025-03-14,0
Ariya,HV Battery,45691.4,7.71,2025-05-12,1
Ariya,HV Battery,46796.2,6.4,2025-06-19,1
Ariya,HV Battery,45124.6,7.03,2025-06-12,1
Ariya,HV Battery,46368.6,6.17,2025-06-08,0
Ariya,HV Battery,48226.7,6.43,2025-03-27,0
Ariya,HV Battery,50426.2,7.01,2025-01-24,1
Ariya,HV Battery,45076.3,7.08,2025-03-02,0
Ariya,HV Battery,46263.9,6.93,2025-06-22,1
Ariya,HV Battery,47225.0,6.37,2025-03-21,1
Ariya,HV Battery,44623.9,6.99,2025-02-27,1
Ariya,HV Battery,45335.7,6.52,2025-02-20,1
Ariya,HV Battery,43905.6,6.79,2025-02-07,1
Ariya,HV Battery,50862.4,6.3,2025-01-07,0
Ariya,HV Battery,46163.3,7.12,2025-01-12,1
Ariya,HV Battery,45923.9,6.8,2025-03-04,0
Ariya,HV Battery,43658.3,6.79,2025-05-02,0
Ariya,HV Battery,45676.1,6.98,2025-06-06,1
Ariya,HV Battery,48844.9,7.51,2025-01-19,1
Ariya,HV Battery,47443.8,6.76,2025-04-27,1
Ariya,HV Battery,46555.6,6.53,2025-04-17,1
Ariya,HV Battery,46887.8,6.55,2025-06-11,0
Ariya,HV Battery,46495.9,7.09,2025-05-28,0
Ariya,HV Battery,43787.0,7.03,2025-02-19,1
Ariya,HV Battery,49143.9,6.61,2025-06-28,0
Ariya,HV Battery,41215.8,6.45,2025-04-09,0
Ariya,HV Battery,49097.6,6.64,2025-05-07,0
Ariya,HV Battery,43803.7,6.48,2025-04-13,0
Ariya,HV Battery,48045.4,6.83,2025-03-04,0
Ariya,HV Battery,45556.7,6.53,2025-02-07,0
Ariya,HV Battery,45204.4,6.34,2025-06-17,0
Ariya,HV Battery,49831.5,6.54,2025-06-26,0
Ariya,HV Battery,48913.5,7.16,2025-01-02,1
Ariya,HV Battery,48409.0,6.51,2025-01-28,0
Ariya,Brake Pad,27936.6,3.8,2025-05-13,0
Ariya,Brake Pad,26672.3,4.11,2025-04-29,0
Ariya,Brake Pad,26991.6,3.86,2025-01-13,1
Ariya,Brake Pad,28901.5,3.55,2025-05-23,0
Ariya,Brake Pad,30358.2,3.6,2025-03-05,1
Ariya,Brake Pad,29107.1,4.09,2025-02-01,0
Ariya,Brake Pad,30006.2,4.08,2025-04-27,1
Ariya,Brake Pad,32168.3,4.13,2025-02-04,1
Ariya,Brake Pad,30759.4,3.94,2025-04-29,0
Ariya,Brake Pad,29396.5,4.41,2025-06-20,0
Ariya,Brake Pad,28872.8,4.13,2025-05-16,0
Ariya,Brake Pad,30653.1,3.94,2025-05-24,0
Ariya,Brake Pad,26062.0,4.14,2025-06-02,0
Ariya,Brake Pad,30664.6,3.81,2025-03-23,1
Ariya,Brake Pad,30199.3,4.23,2025-04-24,1
Ariya,Brake Pad,25898.5,3.9,2025-06-06,1
Ariya,Brake Pad,28641.8,4.05,2025-05-10,1
Ariya,Brake Pad,28134.4,3.93,2025-04-20,1
Ariya,Brake Pad,31662.1,4.07,2025-05-21,1
Ariya,Brake Pad,28204.6,4.08,2025-04-25,0
Ariya,Brake Pad,30004.8,4.1,2025-02-10,1
Ariya,Brake Pad,28919.5,3.96,2025-05-02,1
Ariya,Brake Pad,28252.7,3.97,2025-04-26,1
Ariya,Brake Pad,29715.1,3.89,2025-03-08,0
Ariya,Brake Pad,29794.7,4.38,2025-03-05,0
Ariya,Brake Pad,29696.0,4.01,2025-06-13,0
Ariya,Brake Pad,27323.5,4.41,2025-03-12,1
Ariya,Brake Pad,27510.7,4.26,2025-05-14,0
Ariya,Brake Pad,30153.0,4.04,2025-05-05,0
Ariya,Brake Pad,28835.9,3.71,2025-06-10,1
Ariya,Brake Pad,29702.3,4.22,2025-03-03,0
Ariya,Brake Pad,27628.9,4.06,2025-03-12,0
Ariya,Brake Pad,29275.4,4.21,2025-04-23,0
Ariya,Brake Pad,29225.7,3.76,2025-01-20,1
Ariya,Brake Pad,28445.9,4.14,2025-03-15,1
Ariya,Brake Pad,30449.6,3.96,2025-03-02,0
Ariya,Brake Pad,32416.3,3.7,2025-03-11,1
Ariya,Brake Pad,28396.5,4.07,2025-03-27,0
Ariya,Brake Pad,28926.8,3.84,2025-03-23,1
Ariya,Brake Pad,29874.4,4.17,2025-05-19,1
Ariya,Brake Pad,29290.2,4.16,2025-01-21,1
Ariya,Brake Pad,28601.0,3.76,2025-02-05,0
Ariya,Brake Pad,28173.1,4.12,2025-02-08,1
Ariya,Brake Pad,29457.9,4.1,2025-03-01,1
Ariya,Brake Pad,30021.8,3.97,2025-04-09,0
Ariya,Brake Pad,29259.1,4.21,2025-06-27,1
Ariya,Brake Pad,29096.1,3.84,2025-02-09,0
Ariya,Brake Pad,27815.4,4.26,2025-06-30,1
Ariya,Brake Pad,31254.5,4.33,2025-02-24,0
Ariya,Brake Pad,29559.3,3.84,2025-01-17,1
Ariya,Brake Pad,29210.8,4.41,2025-04-17,0
Ariya,Brake Pad,30123.7,4.05,2025-04-15,0
Ariya,Brake Pad,30138.5,3.83,2025-03-26,0
Ariya,Brake Pad,28203.7,3.87,2025-05-19,0
Ariya,Brake Pad,29906.1,4.24,2025-04-30,0
Ariya,Brake Pad,28995.4,3.91,2025-04-17,0
Ariya,Brake Pad,29191.2,3.99,2025-01-16,1
Ariya,Brake Pad,28056.9,4.16,2025-02-22,0
Ariya,Brake Pad,28112.7,3.77,2025-04-18,0
Ariya,Brake Pad,27256.3,3.76,2025-04-10,1
Ariya,Brake Pad,29581.7,4.12,2025-05-30,0
Ariya,Brake Pad,29367.0,4.21,2025-06-28,1
Ariya,Brake Pad,30961.6,3.97,2025-01-06,1
Ariya,Brake Pad,29814.0,3.77,2025-05-28,1
Ariya,Brake Pad,31234.4,3.84,2025-04-08,1
Ariya,Brake Pad,28182.7,3.97,2025-05-03,1
Ariya,Brake Pad,26990.2,4.1,2025-01-02,0
Ariya,Brake Pad,29532.6,4.05,2025-04-01,0
Ariya,Brake Pad,26969.8,4.5,2025-03-18,0
Ariya,Brake Pad,30022.5,4.63,2025-04-10,1
Ariya,Brake Pad,28043.8,4.29,2025-04-18,0
Ariya,Brake Pad,30358.6,4.03,2025-05-18,1
Ariya,Brake Pad,31281.7,4.01,2025-05-20,1
Ariya,Brake Pad,28692.8,3.38,2025-06-04,1
Ariya,Brake Pad,29817.7,3.82,2025-02-26,0
Ariya,Brake Pad,28415.5,3.88,2025-05-05,0
Ariya,Brake Pad,28685.0,4.18,2025-02-26,1
Ariya,Brake Pad,29236.4,4.24,2025-03-11,1
Ariya,Brake Pad,31069.2,4.01,2025-04-22,0
Ariya,Brake Pad,28520.9,4.29,2025-05-05,0
Ariya,Brake Pad,30735.2,4.24,2025-01-08,1
Ariya,Brake Pad,27829.0,4.18,2025-04-10,1
Ariya,Brake Pad,29380.0,4.31,2025-03-28,1
Ariya,Brake Pad,28383.1,3.75,2025-06-21,1
Ariya,Brake Pad,30228.5,3.57,2025-06-23,1
Ariya,Brake Pad,28151.4,3.88,2025-04-14,0
Ariya,Brake Pad,27715.4,3.94,2025-02-12,0
Ariya,Brake Pad,30998.7,4.26,2025-04-30,0
Ariya,Brake Pad,28852.3,4.32,2025-02-02,0
Ariya,Brake Pad,27668.1,3.84,2025-06-09,1
Ariya,Brake Pad,30481.8,4.21,2025-05-17,1
Ariya,Brake Pad,28547.7,3.86,2025-01-07,1
Ariya,Brake Pad,31352.8,3.74,2025-04-11,0
Ariya,Brake Pad,28345.8,4.14,2025-06-01,1
Ariya,Brake Pad,31853.1,4.17,2025-05-25,1
Ariya,Brake Pad,29921.8,3.97,2025-06-19,1
Ariya,Brake Pad,30050.7,4.11,2025-01-07,1
Ariya,Brake Pad,26899.3,4.25,2025-01-22,0
Ariya,Brake Pad,30637.8,4.25,2025-06-14,0
Ariya,Brake Pad,29268.8,3.89,2025-04-20,0
Ariya,Brake Pad,25846.4,4.12,2025-02-04,0
Ariya,Brake Pad,30800.8,4.29,2025-04-29,0
Ariya,Brake Pad,30412.4,4.07,2025-02-16,1
Ariya,Brake Pad,30808.9,4.28,2025-01-13,1
Ariya,Brake Pad,28602.6,4.23,2025-03-08,1
Ariya,Brake Pad,28437.1,4.2,2025-04-08,1
Ariya,Brake Pad,27322.1,3.84,2025-03-25,0
Ariya,Brake Pad,30766.1,4.28,2025-02-24,1
Ariya,Brake Pad,30145.8,4.11,2025-04-27,0
Ariya,Brake Pad,25726.4,4.07,2025-03-25,0
Ariya,Brake Pad,29883.7,3.98,2025-03-28,0
Ariya,Brake Pad,28179.1,4.39,2025-04-08,0
Ariya,Brake Pad,29132.0,4.18,2025-03-13,0
Ariya,Brake Pad,30351.1,3.89,2025-04-18,0
Ariya,Brake Pad,29502.4,4.36,2025-03-06,0
Ariya,Brake Pad,31878.0,4.1,2025-01-21,1
Ariya,Brake Pad,28872.5,4.15,2025-05-01,0
Ariya,Brake Pad,29576.1,4.37,2025-01-05,0
Ariya,Brake Pad,27764.4,4.03,2025-05-19,0
Ariya,Brake Pad,27588.0,3.88,2025-01-14,1
Ariya,Brake Pad,29770.3,4.26,2025-03-31,0
Ariya,Brake Pad,28271.3,4.25,2025-02-27,0
Ariya,Brake Pad,30844.1,4.49,2025-06-16,0
Ariya,Brake Pad,29322.0,3.96,2025-01-18,0
Ariya,Brake Pad,27755.5,3.86,2025-06-16,0
Ariya,Brake Pad,31046.0,3.78,2025-01-11,0
Ariya,Brake Pad,30999.2,3.91,2025-01-08,0
Ariya,Brake Pad,28219.0,4.06,2025-03-05,0
Ariya,Brake Pad,28192.1,4.28,2025-02-21,0
Ariya,Brake Pad,31869.4,3.96,2025-01-06,1
Ariya,Brake Pad,28588.6,4.06,2025-06-09,1
Ariya,Brake Pad,30010.6,4.06,2025-02-09,0
Ariya,Brake Pad,31246.9,4.32,2025-03-03,0
Ariya,Brake Pad,27488.1,4.2,2025-02-02,1
Ariya,Brake Pad,31441.3,3.99,2025-05-02,0
Ariya,Brake Pad,28790.2,3.98,2025-06-21,0
Ariya,Brake Pad,28479.3,3.75,2025-01-30,1
Ariya,Brake Pad,27279.4,4.11,2025-05-25,0
Ariya,Brake Pad,31431.5,3.96,2025-02-25,0
Ariya,Brake Pad,28281.0,4.44,2025-04-30,0
Ariya,Brake Pad,27600.9,3.75,2025-06-29,1
Ariya,Brake Pad,28009.6,3.95,2025-03-07,0
Ariya,Brake Pad,26667.1,4.06,2025-04-05,1
Ariya,Brake Pad,30605.8,3.83,2025-02-12,1
Ariya,Brake Pad,29348.1,4.17,2025-06-05,0
Ariya,Brake Pad,29098.3,4.13,2025-06-05,0
Ariya,Brake Pad,29508.4,3.92,2025-01-30,0
Ariya,Brake Pad,31409.5,4.35,2025-02-11,0
Ariya,Brake Pad,30958.6,4.3,2025-03-21,0
Ariya,Brake Pad,26919.0,4.28,2025-01-28,1
Ariya,Brake Pad,30177.9,3.78,2025-05-29,1
Ariya,Brake Pad,28906.1,4.15,2025-01-07,1
Ariya,Brake Pad,31651.7,4.24,2025-03-21,0
Ariya,Brake Pad,27957.0,4.44,2025-05-28,1
Ariya,Brake Pad,29284.1,4.04,2025-06-23,1
Ariya,Brake Pad,28742.2,3.76,2025-04-07,1
Ariya,Brake Pad,29059.7,4.19,2025-04-12,0
Ariya,Brake Pad,28657.1,4.18,2025-02-20,1
Ariya,Brake Pad,27957.2,4.06,2025-01-20,0
Ariya,Brake Pad,29682.6,4.13,2025-06-01,0
Ariya,Brake Pad,26874.5,4.0,2025-06-26,0
Ariya,Brake Pad,31670.9,3.99,2025-06-10,1
Ariya,Brake Pad,29243.2,4.07,2025-03-04,1
Ariya,Brake Pad,31511.3,4.35,2025-01-27,0
Ariya,Brake Pad,30399.9,3.89,2025-06-28,0
Ariya,Brake Pad,29744.9,4.21,2025-03-19,0
Ariya,Brake Pad,28199.4,3.91,2025-06-25,0
Ariya,Brake Pad,31711.1,4.03,2025-06-03,0
Ariya,Brake Pad,31579.6,4.29,2025-01-31,0
Ariya,Brake Pad,29816.0,4.18,2025-05-25,1
Ariya,Brake Pad,27174.1,4.13,2025-01-11,0
Ariya,Brake Pad,31290.4,4.23,2025-03-30,0
Ariya,Brake Pad,29445.6,4.44,2025-05-17,0
Ariya,Brake Pad,28949.8,3.96,2025-04-20,1
Ariya,Brake Pad,29444.8,4.25,2025-06-19,1
Ariya,Brake Pad,26710.4,4.15,2025-04-05,1
Ariya,Brake Pad,30404.0,4.03,2025-01-18,0
Ariya,Brake Pad,30837.4,4.22,2025-05-10,1
Ariya,Brake Pad,32348.7,3.94,2025-06-15,0
Ariya,Brake Pad,30433.8,3.88,2025-03-29,1
Ariya,Brake Pad,26860.0,3.67,2025-01-04,1
Ariya,Brake Pad,30006.6,4.13,2025-04-18,1
Ariya,Brake Pad,28520.2,3.73,2025-05-06,1
Ariya,Brake Pad,28211.4,4.09,2025-01-28,1
Ariya,Brake Pad,30378.9,4.09,2025-04-21,0
Ariya,Brake Pad,29588.4,4.01,2025-04-03,1
Ariya,Brake Pad,31775.7,3.88,2025-06-12,0
Ariya,Brake Pad,28198.5,3.99,2025-04-28,0
Ariya,Brake Pad,30013.0,3.88,2025-02-09,0
Ariya,Brake Pad,29418.4,4.12,2025-04-22,0
Ariya,Brake Pad,28205.6,4.16,2025-02-15,0
Ariya,Brake Pad,27747.7,3.86,2025-05-14,0
Ariya,Brake Pad,29365.6,3.75,2025-06-16,0
Ariya,Brake Pad,26086.5,4.2,2025-03-11,1
Ariya,Brake Pad,30752.7,3.99,2025-06-07,0
Ariya,Brake Pad,28244.0,4.3,2025-05-18,0
Ariya,Brake Pad,27546.5,3.81,2025-05-04,1
Ariya,Brake Pad,30254.0,4.09,2025-04-30,0
Ariya,Brake Pad,30775.9,3.65,2025-04-22,1
Ariya,Brake Pad,27173.7,4.09,2025-06-01,1
Ariya,Brake Pad,29830.3,4.26,2025-03-10,1
Ariya,Brake Pad,29475.5,4.12,2025-03-24,1
Ariya,Brake Pad,28651.2,4.42,2025-03-04,0
Ariya,Brake Pad,27608.6,4.16,2025-01-23,1
Ariya,Brake Pad,27776.9,4.2,2025-03-13,0
Ariya,Brake Pad,27705.0,4.24,2025-04-26,0
Ariya,Brake Pad,29383.9,4.45,2025-03-04,1
Ariya,Brake Pad,28809.5,4.18,2025-04-29,0
Ariya,Brake Pad,28081.0,4.03,2025-05-26,1
Ariya,Brake Pad,29374.6,3.78,2025-06-06,1
Ariya,Brake Pad,27148.9,4.21,2025-06-21,1
Ariya,Brake Pad,29006.7,3.97,2025-04-08,1
Ariya,Brake Pad,28143.4,3.95,2025-03-28,0
Ariya,Brake Pad,29384.5,4.18,2025-01-08,0
Ariya,Brake Pad,26163.5,4.38,2025-05-07,1
Ariya,Brake Pad,31180.3,3.61,2025-03-25,0
Ariya,Brake Pad,30806.6,4.31,2025-02-16,1
Ariya,Brake Pad,29220.8,3.82,2025-05-05,1
Ariya,Brake Pad,30703.4,4.04,2025-02-24,1
Ariya,Brake Pad,30022.0,4.54,2025-04-01,0
Ariya,Brake Pad,29588.0,3.9,2025-03-08,0
Ariya,Brake Pad,28729.6,3.93,2025-03-29,0
Ariya,Brake Pad,29853.4,3.93,2025-03-13,0
Ariya,Brake Pad,28529.3,3.83,2025-06-02,1
Ariya,Brake Pad,29027.1,4.13,2025-06-29,0
Ariya,Brake Pad,25297.6,4.14,2025-03-12,0
Ariya,Brake Pad,29153.3,3.93,2025-05-23,0
Ariya,Brake Pad,32183.9,4.29,2025-01-03,1
Ariya,Brake Pad,27618.3,4.26,2025-05-13,1
Ariya,Brake Pad,31038.3,4.12,2025-02-18,0
Ariya,Brake Pad,29748.2,4.16,2025-01-22,0
Ariya,Brake Pad,26172.7,4.05,2025-03-03,0
Ariya,Brake Pad,28871.0,4.38,2025-04-15,0
Ariya,Brake Pad,29707.7,4.03,2025-05-06,1
Ariya,Brake Pad,29088.4,4.3,2025-05-23,1
Ariya,Brake Pad,28950.4,3.95,2025-03-03,0
Ariya,Brake Pad,28817.3,4.28,2025-06-26,0
Ariya,Brake Pad,29945.0,4.1,2025-05-02,1
Ariya,Brake Pad,29499.9,3.98,2025-06-15,0
Ariya,Brake Pad,28936.7,3.95,2025-05-06,1
Ariya,Brake Pad,28789.4,4.37,2025-04-25,0
Ariya,Brake Pad,27645.3,3.95,2025-01-05,0
Ariya,Brake Pad,27387.6,3.79,2025-01-24,0
Ariya,Brake Pad,28947.2,3.96,2025-03-17,0
Ariya,Brake Pad,31793.9,4.03,2025-02-26,1
Ariya,Brake Pad,31103.9,4.29,2025-04-14,0
Ariya,Brake Pad,28914.8,4.52,2025-06-27,0
Ariya,Brake Pad,29612.4,4.4,2025-03-04,0
Ariya,Brake Pad,31260.5,4.17,2025-03-20,0
Ariya,Brake Pad,30317.5,4.22,2025-06-19,0
Ariya,Brake Pad,27548.3,4.1,2025-05-29,0
Ariya,Brake Pad,30789.6,4.4,2025-04-05,1
Ariya,Brake Pad,28167.2,4.2,2025-05-02,0
Ariya,Brake Pad,29440.5,4.07,2025-05-22,0
Ariya,Brake Pad,29740.2,4.13,2025-05-16,1
Ariya,Brake Pad,30011.1,4.38,2025-03-30,0
Ariya,Brake Pad,30365.7,4.15,2025-04-19,1
Ariya,Brake Pad,31944.3,4.32,2025-05-21,0
Ariya,Brake Pad,29085.1,3.84,2025-03-26,1
Ariya,Brake Pad,27776.9,4.28,2025-04-01,1
Ariya,Brake Pad,28299.2,3.88,2025-06-29,1
Ariya,Brake Pad,28112.5,3.95,2025-04-27,1
Ariya,Brake Pad,30462.9,4.06,2025-03-11,0
Ariya,Brake Pad,27215.1,4.1,2025-03-20,1
Ariya,Brake Pad,29544.8,3.99,2025-03-06,0
Ariya,Brake Pad,30908.9,4.0,2025-03-01,0
Ariya,Brake Pad,30839.4,4.21,2025-01-31,0
Ariya,Brake Pad,30573.9,3.87,2025-02-19,0
Ariya,Brake Pad,29363.7,4.08,2025-03-22,0
Ariya,Brake Pad,27142.5,4.32,2025-01-31,0
Ariya,Brake Pad,28025.9,3.97,2025-05-18,0
Ariya,Brake Pad,27739.6,4.23,2025-06-26,1
Ariya,Brake Pad,26990.7,4.22,2025-02-17,1
Ariya,Brake Pad,30746.1,4.2,2025-02-19,0
Ariya,Brake Pad,30261.3,4.25,2025-02-25,0
Ariya,Brake Pad,27833.0,4.38,2025-05-04,0
Ariya,Brake Pad,28547.9,4.08,2025-03-12,0
Ariya,Brake Pad,28734.1,4.19,2025-05-31,0
Ariya,Brake Pad,28434.0,4.1,2025-05-15,0
Ariya,Brake Pad,27415.3,4.33,2025-06-02,0
Ariya,Brake Pad,30200.1,4.03,2025-03-14,1
Ariya,Brake Pad,28534.7,4.22,2025-01-26,0
Ariya,Brake Pad,28186.7,4.12,2025-02-19,0
Ariya,Brake Pad,30916.9,3.92,2025-03-17,1
Ariya,Brake Pad,29758.6,4.15,2025-02-28,0
Ariya,Brake Pad,29077.9,3.99,2025-04-03,0
Ariya,Brake Pad,30994.9,3.97,2025-02-15,1
Ariya,Brake Pad,26572.7,4.22,2025-03-19,0
Ariya,Brake Pad,27465.0,4.23,2025-01-04,0
Ariya,Brake Pad,31170.4,4.22,2025-05-17,1
Ariya,Brake Pad,30785.4,4.5,2025-02-02,1
Ariya,Brake Pad,30632.5,4.16,2025-03-12,1
Ariya,Brake Pad,31607.3,4.45,2025-01-12,1
Ariya,Brake Pad,31804.3,3.99,2025-01-14,1
Ariya,Brake Pad,27241.9,3.98,2025-05-22,0
Ariya,Brake Pad,30248.1,4.12,2025-03-16,0
Ariya,Brake Pad,28918.4,4.2,2025-06-28,0
Ariya,Brake Pad,27071.2,4.12,2025-02-02,0
Ariya,Brake Pad,30854.2,4.2,2025-06-13,0
Ariya,Brake Pad,30230.8,4.42,2025-05-06,0
Ariya,Brake Pad,29123.5,3.96,2025-01-27,1
Ariya,Brake Pad,30958.0,4.33,2025-01-04,1
Ariya,Brake Pad,30035.8,4.06,2025-05-27,1
Ariya,Brake Pad,29222.1,3.83,2025-03-14,0
Ariya,Brake Pad,30846.1,4.31,2025-05-01,1
Ariya,Brake Pad,27303.7,4.27,2025-05-03,0
Ariya,Brake Pad,29810.5,3.88,2025-04-23,1
Ariya,Brake Pad,27458.1,4.17,2025-03-29,0
Ariya,Brake Pad,28639.1,4.46,2025-02-17,1
Ariya,Brake Pad,30611.9,4.19,2025-01-14,0
Ariya,Brake Pad,29984.3,4.36,2025-03-06,1
Ariya,Brake Pad,30456.9,4.19,2025-05-03,1
Ariya,Brake Pad,27787.9,4.72,2025-01-30,0
Ariya,Brake Pad,27608.3,4.03,2025-01-17,0
Ariya,Brake Pad,26802.5,4.2,2025-04-13,1
Ariya,Brake Pad,29440.9,4.25,2025-05-06,0
Ariya,Brake Pad,26679.3,4.32,2025-01-19,1
Ariya,Brake Pad,28040.4,4.06,2025-05-28,1
Ariya,Brake Pad,30581.1,4.14,2025-06-11,0
Ariya,Brake Pad,29705.1,4.25,2025-06-25,0
Ariya,Brake Pad,29846.6,4.02,2025-01-14,0
Ariya,Brake Pad,28976.9,4.13,2025-02-08,1
Ariya,Brake Pad,27911.7,4.29,2025-02-08,0
Ariya,Brake Pad,29641.8,4.11,2025-05-25,0
Ariya,Brake Pad,30962.3,4.07,2025-03-19,0
Ariya,Brake Pad,28953.6,3.99,2025-01-22,1
Ariya,Brake Pad,29721.3,4.15,2025-03-05,1
Ariya,Brake Pad,28246.7,4.05,2025-01-31,1
Ariya,Brake Pad,28256.4,3.95,2025-05-23,0
Ariya,Brake Pad,26692.7,4.04,2025-04-17,1
Ariya,Brake Pad,26733.2,4.0,2025-06-05,1
Ariya,Brake Pad,28325.0,4.31,2025-06-02,1
Ariya,Brake Pad,27737.3,3.93,2025-06-08,1
Ariya,Brake Pad,28662.7,3.97,2025-02-27,0
Ariya,Brake Pad,31220.6,3.86,2025-05-14,0
Ariya,Brake Pad,28665.8,4.16,2025-04-08,1
Ariya,Brake Pad,30507.5,4.01,2025-04-26,0
Ariya,Brake Pad,26417.7,4.06,2025-04-24,1
Ariya,Brake Pad,31195.4,4.15,2025-03-18,1
Ariya,Brake Pad,29565.5,3.87,2025-05-31,0
Ariya,Brake Pad,27517.0,4.09,2025-04-20,1
Ariya,Brake Pad,27136.2,4.25,2025-03-20,0
Ariya,Brake Pad,27983.1,4.08,2025-05-26,0
Ariya,Brake Pad,26465.0,4.01,2025-06-08,1
Ariya,Brake Pad,27487.6,3.62,2025-01-16,1
Ariya,Brake Pad,30011.7,4.43,2025-06-06,0
Ariya,Brake Pad,30870.3,4.23,2025-01-26,0
Ariya,Brake Pad,28615.1,4.25,2025-02-23,1
Ariya,Brake Pad,31008.2,4.12,2025-06-10,1
Ariya,Brake Pad,27489.7,3.99,2025-02-24,1
Ariya,Brake Pad,31707.7,4.07,2025-03-09,0
Ariya,Brake Pad,24362.6,3.79,2025-06-19,0
Ariya,Brake Pad,28600.0,4.3,2025-01-21,0
